Start Date,End Date,County,State,Property Type,Median Sale Price,Median Sale Price MoM,Median List Price,Median List Price MoM,Median Price per Sqft,Median Price per Sqft MoM,Median List Price per Sqft,Median List Price per Sqft MoM,Homes Sold,Homes Sold MoM,Pending Sales,Pending Sales MoM,New Listings,New Listings MoM,Months of Supply,Months of Supply MoM,Median Days on Market,Median Days on Market MoM,Average Sale to List,Average Sale to List MoM,Sold Above List,Sold Above List MoM,Price Drops,Price Drops MoM,Off Market in Two Weeks,Off Market in Two Weeks MoM
2015-09-01,2015-09-30,Morris County,NJ,Multi-Family (2-4 Unit),"$315,000.00",-6.67%,"$422,000.00",14.08%,$154.29,31.07%,$215.93,0.68%,5,-44.44%,6,200.00%,8,-42.86%,11,390.00%,74,4400.00%,102.16%,8.31%,20.00%,8.89%,21.82%,7.76%,0.00%,0.00%
2015-09-01,2015-09-30,Morris County,NJ,Single Family Residential,"$395,000.00",-7.93%,"$422,000.00",14.08%,$208.20,-3.42%,$215.93,0.68%,510,-18.14%,309,-10.69%,688,21.55%,5,110.00%,64,1500.00%,97.01%,-0.18%,13.33%,-2.24%,25.43%,5.58%,19.74%,-0.20%
2015-09-01,2015-09-30,Morris County,NJ,Townhouse,"$299,500.00",-17.25%,"$422,000.00",14.08%,$253.87,15.90%,$215.93,0.68%,3,-50.00%,10,100.00%,31,121.43%,32,1700.00%,85,3000.00%,95.76%,-0.79%,0.00%,0.00%,42.71%,10.49%,10.00%,10.00%
2015-10-01,2015-10-31,Morris County,NJ,All Residential,"$390,000.00",0.00%,"$412,000.00",-2.37%,$202.45,-2.82%,$214.42,-0.70%,500,-4.03%,346,2.98%,625,-16.22%,5,-10.00%,73,800.00%,96.56%,-0.49%,12.60%,-0.64%,25.53%,0.09%,17.63%,-0.82%
2015-10-01,2015-10-31,Morris County,NJ,Condo,"$240,000.00",0.00%,"$412,000.00",-2.37%,$280.70,24.45%,$214.42,-0.70%,7,133.33%,7,-36.36%,19,0.00%,12,-1770.00%,52,2000.00%,100.04%,2.93%,14.29%,14.29%,38.64%,21.05%,14.29%,14.29%
2015-10-01,2015-10-31,Morris County,NJ,Multi-Family (2-4 Unit),"$302,500.00",-3.97%,"$412,000.00",-2.37%,$128.84,-16.49%,$214.42,-0.70%,15,200.00%,7,16.67%,15,87.50%,3,-720.00%,55,-1900.00%,91.74%,-10.42%,13.33%,-6.67%,21.05%,-0.77%,28.57%,28.57%
2015-10-01,2015-10-31,Morris County,NJ,Single Family Residential,"$399,900.00",1.24%,"$412,000.00",-2.37%,$204.35,-1.85%,$214.42,-0.70%,471,-7.65%,324,4.85%,560,-18.60%,5,0.00%,74,1000.00%,96.66%,-0.35%,12.74%,-0.59%,25.44%,0.01%,17.90%,-1.84%
2015-10-01,2015-10-31,Morris County,NJ,Townhouse,"$293,000.00",-2.17%,"$412,000.00",-2.37%,$194.44,-23.41%,$214.42,-0.70%,7,133.33%,8,-20.00%,31,0.00%,15,-1660.00%,64,-2100.00%,97.19%,1.44%,0.00%,0.00%,25.93%,-16.78%,0.00%,-10.00%
2015-11-01,2015-11-30,Morris County,NJ,All Residential,"$370,000.00",-5.13%,"$359,000.00",-12.86%,$207.35,2.42%,$208.81,-2.62%,449,-10.20%,281,-18.79%,384,-38.56%,5,0.00%,79,600.00%,96.31%,-0.26%,12.69%,0.09%,19.89%,-5.64%,15.66%,-1.97%
2015-11-01,2015-11-30,Morris County,NJ,Condo,"$292,250.00",21.77%,"$359,000.00",-12.86%,$282.43,0.61%,$208.81,-2.62%,4,-42.86%,9,28.57%,15,-21.05%,21,890.00%,63,1100.00%,98.98%,-1.06%,0.00%,-14.29%,23.26%,-15.38%,11.11%,-3.17%
2015-11-01,2015-11-30,Morris County,NJ,Multi-Family (2-4 Unit),"$350,000.00",15.70%,"$359,000.00",-12.86%,$126.17,-2.07%,$208.81,-2.62%,7,-53.33%,6,-14.29%,11,-26.67%,7,410.00%,140,8500.00%,94.13%,2.39%,14.29%,0.95%,9.09%,-11.96%,50.00%,21.43%
2015-11-01,2015-11-30,Morris County,NJ,Single Family Residential,"$375,000.00",-6.23%,"$359,000.00",-12.86%,$207.17,1.38%,$208.81,-2.62%,434,-7.86%,251,-22.53%,349,-37.68%,5,-20.00%,78,400.00%,96.34%,-0.32%,12.90%,0.16%,20.03%,-5.42%,15.94%,-1.96%
2015-11-01,2015-11-30,Morris County,NJ,Townhouse,"$298,750.00",1.96%,"$359,000.00",-12.86%,$220.01,13.15%,$208.81,-2.62%,4,-42.86%,15,87.50%,9,-70.97%,22,740.00%,126,6200.00%,94.30%,-2.89%,0.00%,0.00%,26.37%,0.45%,0.00%,0.00%
2015-12-01,2015-12-31,Morris County,NJ,All Residential,"$369,000.00",-0.27%,"$349,900.00",-2.53%,$203.25,-1.97%,$188.48,-9.74%,532,18.49%,220,-21.71%,296,-22.92%,4,-150.00%,77,-200.00%,96.83%,0.53%,14.10%,1.40%,13.99%,-5.90%,13.18%,-2.48%
2015-12-01,2015-12-31,Morris County,NJ,Condo,"$224,250.00",-23.27%,"$349,900.00",-2.53%,$240.05,-15.01%,$188.48,-9.74%,6,50.00%,4,-55.56%,6,-60.00%,13,-830.00%,71,800.00%,96.90%,-2.08%,0.00%,0.00%,12.66%,-10.60%,0.00%,-11.11%
2015-12-01,2015-12-31,Morris County,NJ,Multi-Family (2-4 Unit),"$350,000.00",0.00%,"$349,900.00",-2.53%,$179.59,42.34%,$188.48,-9.74%,9,28.57%,4,-33.33%,9,-18.18%,5,-230.00%,26,-11400.00%,96.82%,2.69%,11.11%,-3.17%,16.00%,6.91%,0.00%,-50.00%
2015-12-01,2015-12-31,Morris County,NJ,Single Family Residential,"$375,000.00",0.00%,"$349,900.00",-2.53%,$202.59,-2.21%,$188.48,-9.74%,514,18.43%,205,-18.33%,275,-21.20%,4,-140.00%,79,100.00%,96.85%,0.51%,14.40%,1.49%,13.71%,-6.31%,13.66%,-2.28%
2015-12-01,2015-12-31,Morris County,NJ,Townhouse,"$365,000.00",22.18%,"$349,900.00",-2.53%,$239.36,8.79%,$188.48,-9.74%,4,0.00%,7,-53.33%,6,-33.33%,18,-450.00%,66,-6000.00%,94.52%,0.22%,0.00%,0.00%,23.29%,-3.09%,14.29%,14.29%
2016-01-01,2016-01-31,Morris County,NJ,All Residential,"$360,000.00",-2.44%,"$399,999.00",14.32%,$197.93,-2.62%,$215.84,14.52%,356,-33.08%,175,-20.45%,499,68.58%,6,190.00%,86,900.00%,96.24%,-0.59%,12.36%,-1.74%,16.95%,2.96%,22.29%,9.10%
2016-01-01,2016-01-31,Morris County,NJ,Condo,"$238,750.00",6.47%,"$399,999.00",14.32%,$228.89,-4.65%,$215.84,14.52%,10,66.67%,2,-50.00%,17,183.33%,7,-540.00%,82,1100.00%,98.39%,1.50%,10.00%,10.00%,20.51%,7.85%,0.00%,0.00%
2016-01-01,2016-01-31,Morris County,NJ,Multi-Family (2-4 Unit),"$257,500.00",-26.43%,"$399,999.00",14.32%,$157.26,-12.43%,$215.84,14.52%,6,-33.33%,2,-50.00%,10,11.11%,8,260.00%,63,3700.00%,96.60%,-0.22%,50.00%,38.89%,18.37%,2.37%,0.00%,0.00%
2016-01-01,2016-01-31,Morris County,NJ,Single Family Residential,"$370,000.00",-1.33%,"$399,999.00",14.32%,$197.50,-2.51%,$215.84,14.52%,336,-34.63%,165,-19.51%,466,69.45%,6,200.00%,91,1200.00%,96.13%,-0.72%,11.90%,-2.49%,16.58%,2.87%,23.64%,9.98%
2016-01-01,2016-01-31,Morris County,NJ,Townhouse,"$217,500.00",-40.41%,"$399,999.00",14.32%,$241.03,0.70%,$215.84,14.52%,4,0.00%,6,-14.29%,6,0.00%,16,-200.00%,66,0.00%,99.51%,4.99%,0.00%,0.00%,26.15%,2.87%,0.00%,-14.29%
2016-02-01,2016-02-29,Morris County,NJ,All Residential,"$360,750.00",0.21%,"$434,900.00",8.73%,$206.63,4.40%,$213.07,-1.28%,342,-3.93%,259,48.00%,745,49.30%,6,70.00%,98,1200.00%,96.29%,0.04%,11.70%,-0.66%,17.89%,0.94%,25.87%,3.58%
2016-02-01,2016-02-29,Morris County,NJ,Condo,"$330,000.00",38.22%,"$434,900.00",8.73%,$214.91,-6.11%,$213.07,-1.28%,5,-50.00%,2,0.00%,18,5.88%,14,680.00%,145,6300.00%,98.30%,-0.09%,0.00%,-10.00%,19.18%,-1.33%,0.00%,0.00%
2016-02-01,2016-02-29,Morris County,NJ,Multi-Family (2-4 Unit),"$320,000.00",24.27%,"$434,900.00",8.73%,$100.70,-35.97%,$213.07,-1.28%,11,83.33%,6,200.00%,13,30.00%,4,-350.00%,94,3100.00%,95.57%,-1.03%,18.18%,-31.82%,11.54%,-6.83%,0.00%,0.00%
2016-02-01,2016-02-29,Morris County,NJ,Single Family Residential,"$370,000.00",0.00%,"$434,900.00",8.73%,$209.56,6.11%,$213.07,-1.28%,323,-3.87%,246,49.09%,691,48.28%,6,70.00%,98,700.00%,96.28%,0.15%,11.76%,-0.14%,17.87%,1.28%,26.83%,3.19%
2016-02-01,2016-02-29,Morris County,NJ,Townhouse,"$304,000.00",39.77%,"$434,900.00",8.73%,$172.73,-28.34%,$213.07,-1.28%,3,-25.00%,5,-16.67%,23,283.33%,24,800.00%,144,7800.00%,96.93%,-2.58%,0.00%,0.00%,26.03%,-0.13%,20.00%,20.00%
2016-03-01,2016-03-31,Morris County,NJ,All Residential,"$375,000.00",3.95%,"$464,450.00",6.79%,$197.86,-4.24%,$220.01,3.26%,410,19.88%,472,82.24%,1044,40.13%,6,-50.00%,101,300.00%,96.07%,-0.22%,12.93%,1.23%,22.32%,4.42%,31.14%,5.28%
2016-03-01,2016-03-31,Morris County,NJ,Condo,"$207,500.00",-37.12%,"$464,450.00",6.79%,$249.34,16.02%,$220.01,3.26%,3,-40.00%,8,300.00%,23,27.78%,26,1170.00%,159,1400.00%,98.85%,0.55%,0.00%,0.00%,31.65%,12.47%,25.00%,25.00%
2016-03-01,2016-03-31,Morris County,NJ,Multi-Family (2-4 Unit),"$280,000.00",-12.50%,"$464,450.00",6.79%,$94.20,-6.45%,$220.01,3.26%,5,-54.55%,7,16.67%,13,0.00%,11,630.00%,63,-3100.00%,86.70%,-8.87%,20.00%,1.82%,10.91%,-0.63%,28.57%,28.57%
2016-03-01,2016-03-31,Morris County,NJ,Single Family Residential,"$380,000.00",2.70%,"$464,450.00",6.79%,$198.21,-5.42%,$220.01,3.26%,401,24.15%,451,83.33%,977,41.39%,6,-70.00%,102,400.00%,96.17%,-0.11%,12.97%,1.20%,22.00%,4.13%,31.26%,4.43%
2016-03-01,2016-03-31,Morris County,NJ,Townhouse,"$350,000.00",15.13%,"$464,450.00",6.79%,$269.23,55.87%,$220.01,3.26%,1,-66.67%,6,20.00%,31,34.78%,83,5870.00%,62,-8200.00%,93.33%,-3.60%,0.00%,0.00%,39.76%,13.73%,33.33%,13.33%
2016-04-01,2016-04-30,Morris County,NJ,All Residential,"$380,000.00",1.33%,"$435,000.00",-6.34%,$206.31,4.27%,$220.03,0.01%,536,30.73%,654,38.56%,1011,-3.16%,4,-150.00%,80,-2100.00%,97.13%,1.06%,16.23%,3.30%,27.56%,5.25%,36.09%,4.94%
2016-04-01,2016-04-30,Morris County,NJ,Condo,"$228,900.00",10.31%,"$435,000.00",-6.34%,$252.83,1.40%,$220.03,0.01%,11,266.67%,11,37.50%,13,-43.48%,6,-2000.00%,135,-2400.00%,98.39%,-0.46%,0.00%,0.00%,39.13%,7.48%,9.09%,-15.91%
2016-04-01,2016-04-30,Morris County,NJ,Multi-Family (2-4 Unit),"$313,750.00",12.05%,"$435,000.00",-6.34%,$144.25,53.12%,$220.03,0.01%,10,100.00%,8,14.29%,13,0.00%,5,-590.00%,121,5800.00%,94.47%,7.77%,10.00%,-10.00%,17.65%,6.74%,12.50%,-16.07%
2016-04-01,2016-04-30,Morris County,NJ,Single Family Residential,"$395,000.00",3.95%,"$435,000.00",-6.34%,$207.60,4.74%,$220.03,0.01%,507,26.43%,618,37.03%,959,-1.84%,4,-120.00%,75,-2700.00%,97.19%,1.01%,16.96%,3.99%,27.02%,5.02%,36.89%,5.63%
2016-04-01,2016-04-30,Morris County,NJ,Townhouse,"$290,000.00",-17.14%,"$435,000.00",-6.34%,$177.51,-34.07%,$220.03,0.01%,8,700.00%,17,183.33%,26,-16.13%,9,-7360.00%,177,11500.00%,95.72%,2.39%,0.00%,0.00%,53.33%,13.57%,35.29%,1.96%
2016-05-01,2016-05-31,Morris County,NJ,All Residential,"$395,000.00",3.95%,"$434,900.00",-0.02%,$210.64,2.10%,$222.53,1.14%,553,3.17%,524,-19.88%,931,-7.91%,5,10.00%,56,-2400.00%,97.32%,0.20%,14.83%,-1.40%,26.49%,-1.07%,25.76%,-10.32%
2016-05-01,2016-05-31,Morris County,NJ,Condo,"$240,000.00",4.85%,"$434,900.00",-0.02%,$244.97,-3.11%,$222.53,1.14%,10,-9.09%,6,-45.45%,19,46.15%,7,70.00%,147,1200.00%,97.49%,-0.90%,0.00%,0.00%,35.71%,-3.42%,16.67%,7.58%
2016-05-01,2016-05-31,Morris County,NJ,Multi-Family (2-4 Unit),"$317,500.00",1.20%,"$434,900.00",-0.02%,$156.82,8.72%,$222.53,1.14%,15,50.00%,5,-37.50%,11,-15.38%,3,-200.00%,122,100.00%,96.85%,2.38%,20.00%,10.00%,23.91%,6.27%,40.00%,27.50%
2016-05-01,2016-05-31,Morris County,NJ,Single Family Residential,"$400,000.00",1.27%,"$434,900.00",-0.02%,$212.36,2.29%,$222.53,1.14%,523,3.16%,501,-18.93%,867,-9.59%,4,10.00%,54,-2100.00%,97.33%,0.14%,15.11%,-1.86%,25.64%,-1.38%,25.95%,-10.95%
2016-05-01,2016-05-31,Morris County,NJ,Townhouse,"$320,000.00",10.34%,"$434,900.00",-0.02%,$191.62,7.95%,$222.53,1.14%,5,-37.50%,12,-29.41%,34,30.77%,18,920.00%,95,-8200.00%,99.50%,3.78%,0.00%,0.00%,53.76%,0.43%,16.67%,-18.63%
2016-06-01,2016-06-30,Morris County,NJ,All Residential,"$417,750.00",5.76%,"$439,000.00",0.94%,$213.98,1.59%,$218.89,-1.63%,834,50.81%,509,-2.86%,862,-7.41%,3,-170.00%,44,-1200.00%,97.36%,0.04%,18.11%,3.28%,28.96%,2.47%,22.00%,-3.76%
2016-06-01,2016-06-30,Morris County,NJ,Condo,"$268,000.00",11.67%,"$439,000.00",0.94%,$193.47,-21.02%,$218.89,-1.63%,9,-10.00%,13,116.67%,21,10.53%,7,60.00%,91,-5600.00%,94.27%,-3.22%,0.00%,0.00%,27.94%,-7.77%,15.38%,-1.28%
2016-06-01,2016-06-30,Morris County,NJ,Multi-Family (2-4 Unit),"$295,000.00",-7.09%,"$439,000.00",0.94%,$101.63,-35.20%,$218.89,-1.63%,7,-53.33%,5,0.00%,9,-18.18%,6,290.00%,53,-6900.00%,91.13%,-5.72%,14.29%,-5.71%,14.29%,-9.63%,0.00%,-40.00%
2016-06-01,2016-06-30,Morris County,NJ,Single Family Residential,"$425,000.00",6.25%,"$439,000.00",0.94%,$215.16,1.32%,$218.89,-1.63%,814,55.64%,482,-3.79%,812,-6.34%,3,-170.00%,43,-1100.00%,97.45%,0.12%,18.43%,3.32%,28.81%,3.17%,22.82%,-3.13%
2016-06-01,2016-06-30,Morris County,NJ,Townhouse,"$347,500.00",8.59%,"$439,000.00",0.94%,$212.38,10.83%,$218.89,-1.63%,5,0.00%,9,-25.00%,20,-41.18%,18,20.00%,152,5700.00%,93.85%,-5.66%,0.00%,0.00%,44.68%,-9.08%,0.00%,-16.67%
2016-07-01,2016-07-31,Morris County,NJ,All Residential,"$417,000.00",-0.18%,"$389,900.00",-11.18%,$215.98,0.93%,$210.73,-3.73%,655,-21.46%,517,1.57%,704,-18.33%,4,70.00%,45,100.00%,97.40%,0.04%,17.25%,-0.85%,27.01%,-1.95%,16.05%,-5.95%
2016-07-01,2016-07-31,Morris County,NJ,Condo,"$255,000.00",-4.85%,"$389,900.00",-11.18%,$215.06,11.16%,$210.73,-3.73%,7,-22.22%,6,-53.85%,31,47.62%,11,430.00%,83,-800.00%,95.52%,1.25%,0.00%,0.00%,25.30%,-2.64%,16.67%,1.28%
2016-07-01,2016-07-31,Morris County,NJ,Multi-Family (2-4 Unit),"$300,000.00",1.69%,"$389,900.00",-11.18%,$119.11,17.21%,$210.73,-3.73%,12,71.43%,12,140.00%,9,0.00%,2,-340.00%,93,4000.00%,94.55%,3.42%,33.33%,19.05%,16.13%,1.84%,16.67%,16.67%
2016-07-01,2016-07-31,Morris County,NJ,Single Family Residential,"$425,000.00",0.00%,"$389,900.00",-11.18%,$216.99,0.85%,$210.73,-3.73%,634,-22.11%,483,0.21%,639,-21.31%,3,60.00%,44,100.00%,97.47%,0.02%,17.19%,-1.24%,27.03%,-1.78%,16.15%,-6.67%
2016-07-01,2016-07-31,Morris County,NJ,Townhouse,$nan,,"$389,900.00",-11.18%,$nan,,$210.73,-3.73%,2,-60.00%,16,77.78%,25,25.00%,47,2870.00%,112,-4000.00%,,,0.00%,0.00%,38.95%,-5.73%,12.50%,12.50%
2016-08-01,2016-08-31,Morris County,NJ,All Residential,"$435,000.00",4.32%,"$369,900.00",-5.13%,$217.10,0.52%,$207.22,-1.67%,729,11.30%,494,-4.45%,614,-12.78%,3,-70.00%,53,800.00%,97.80%,0.39%,17.97%,0.72%,26.00%,-1.01%,25.71%,9.65%
2016-08-01,2016-08-31,Morris County,NJ,Condo,"$282,000.00",10.59%,"$369,900.00",-5.13%,$257.63,19.80%,$207.22,-1.67%,9,28.57%,7,16.67%,16,-48.39%,9,-260.00%,106,2300.00%,98.83%,3.30%,0.00%,0.00%,34.52%,9.22%,14.29%,-2.38%
2016-08-01,2016-08-31,Morris County,NJ,Multi-Family (2-4 Unit),"$358,575.00",19.52%,"$369,900.00",-5.13%,$161.64,35.70%,$207.22,-1.67%,9,-25.00%,8,-33.33%,18,100.00%,4,160.00%,50,-4300.00%,102.46%,7.91%,44.44%,11.11%,15.79%,-0.34%,50.00%,33.33%
2016-08-01,2016-08-31,Morris County,NJ,Single Family Residential,"$439,000.00",3.29%,"$369,900.00",-5.13%,$216.98,-0.01%,$207.22,-1.67%,707,11.51%,462,-4.35%,561,-12.21%,3,-70.00%,51,700.00%,97.73%,0.26%,17.96%,0.77%,25.55%,-1.48%,25.54%,9.39%
2016-08-01,2016-08-31,Morris County,NJ,Townhouse,"$271,450.00",,"$369,900.00",-5.13%,$225.06,,$207.22,-1.67%,4,100.00%,17,6.25%,19,-24.00%,21,-2600.00%,189,7700.00%,98.25%,,0.00%,0.00%,40.70%,1.75%,23.53%,11.03%
2016-09-01,2016-09-30,Morris County,NJ,All Residential,"$380,000.00",-12.64%,"$420,000.00",13.54%,$205.69,-5.25%,$217.59,5.01%,598,-17.97%,367,-25.71%,727,18.40%,4,70.00%,62,900.00%,97.40%,-0.40%,16.05%,-1.92%,30.48%,4.48%,20.98%,-4.73%
2016-09-01,2016-09-30,Morris County,NJ,Condo,"$257,500.00",-8.69%,"$420,000.00",13.54%,$246.44,-4.34%,$217.59,5.01%,8,-11.11%,7,0.00%,16,0.00%,10,150.00%,81,-2500.00%,97.06%,-1.76%,0.00%,0.00%,30.23%,-4.29%,14.29%,0.00%
2016-09-01,2016-09-30,Morris County,NJ,Multi-Family (2-4 Unit),"$278,000.00",-22.47%,"$420,000.00",13.54%,$134.05,-17.07%,$217.59,5.01%,11,22.22%,4,-50.00%,9,-50.00%,3,-40.00%,112,6200.00%,95.45%,-7.01%,9.09%,-35.35%,11.90%,-3.88%,0.00%,-50.00%
2016-09-01,2016-09-30,Morris County,NJ,Single Family Residential,"$385,000.00",-12.30%,"$420,000.00",13.54%,$207.55,-4.35%,$217.59,5.01%,579,-18.10%,347,-24.89%,684,21.93%,3,60.00%,61,1000.00%,97.44%,-0.30%,16.41%,-1.56%,29.66%,4.11%,21.33%,-4.22%
2016-09-01,2016-09-30,Morris County,NJ,Townhouse,"$375,000.00",38.15%,"$420,000.00",13.54%,$nan,,$217.59,5.01%,1,-75.00%,9,-47.06%,18,-5.26%,76,5450.00%,33,-15600.00%,97.40%,-0.85%,0.00%,0.00%,69.74%,29.04%,22.22%,-1.31%
2016-10-01,2016-10-31,Morris County,NJ,All Residential,"$380,000.00",0.00%,"$399,945.00",-4.77%,$203.66,-0.99%,$215.97,-0.74%,578,-3.34%,356,-3.00%,565,-22.28%,3,-10.00%,62,0.00%,97.44%,0.04%,16.44%,0.38%,28.00%,-2.48%,19.94%,-1.04%
2016-10-01,2016-10-31,Morris County,NJ,Condo,"$307,500.00",19.42%,"$399,945.00",-4.77%,$225.68,-8.42%,$215.97,-0.74%,9,12.50%,9,28.57%,13,-18.75%,8,-210.00%,74,-700.00%,92.83%,-4.23%,0.00%,0.00%,30.77%,0.54%,0.00%,-14.29%
2016-10-01,2016-10-31,Morris County,NJ,Multi-Family (2-4 Unit),"$362,500.00",30.40%,"$399,945.00",-4.77%,$139.74,4.24%,$215.97,-0.74%,6,-45.45%,4,0.00%,12,33.33%,7,350.00%,26,-8600.00%,95.55%,0.10%,33.33%,24.24%,20.45%,8.55%,0.00%,0.00%
2016-10-01,2016-10-31,Morris County,NJ,Single Family Residential,"$385,000.00",0.00%,"$399,945.00",-4.77%,$204.12,-1.65%,$215.97,-0.74%,560,-3.28%,337,-2.88%,525,-23.25%,3,0.00%,61,0.00%,97.49%,0.05%,16.43%,0.02%,27.76%,-1.90%,20.77%,-0.55%
2016-10-01,2016-10-31,Morris County,NJ,Townhouse,"$250,000.00",-33.33%,"$399,945.00",-4.77%,$153.38,,$215.97,-0.74%,3,200.00%,6,-33.33%,15,-16.67%,23,-5230.00%,150,11700.00%,92.40%,-5.00%,33.33%,33.33%,52.11%,-17.62%,16.67%,-5.56%
2016-11-01,2016-11-30,Morris County,NJ,All Residential,"$377,500.00",-0.66%,"$359,000.00",-10.24%,$201.49,-1.06%,$207.44,-3.95%,521,-9.86%,374,5.06%,418,-26.02%,3,0.00%,63,100.00%,96.76%,-0.68%,16.89%,0.45%,24.49%,-3.51%,13.90%,-6.04%
2016-11-01,2016-11-30,Morris County,NJ,Condo,"$247,500.00",-19.51%,"$359,000.00",-10.24%,$250.81,11.13%,$207.44,-3.95%,7,-22.22%,4,-55.56%,14,7.69%,10,220.00%,186,11200.00%,98.42%,5.59%,0.00%,0.00%,32.89%,2.13%,0.00%,0.00%
2016-11-01,2016-11-30,Morris County,NJ,Multi-Family (2-4 Unit),"$270,000.00",-25.52%,"$359,000.00",-10.24%,$129.15,-7.58%,$207.44,-3.95%,9,50.00%,6,50.00%,11,-8.33%,4,-250.00%,126,10000.00%,90.99%,-4.56%,22.22%,-11.11%,18.60%,-1.85%,33.33%,33.33%
2016-11-01,2016-11-30,Morris County,NJ,Single Family Residential,"$385,500.00",0.13%,"$359,000.00",-10.24%,$202.45,-0.81%,$207.44,-3.95%,503,-10.18%,354,5.04%,383,-27.05%,3,-10.00%,61,0.00%,96.84%,-0.64%,17.10%,0.67%,23.93%,-3.83%,14.12%,-6.65%
2016-11-01,2016-11-30,Morris County,NJ,Townhouse,"$392,500.00",57.00%,"$359,000.00",-10.24%,$180.20,17.48%,$207.44,-3.95%,2,-33.33%,10,66.67%,10,-33.33%,32,830.00%,289,13900.00%,98.57%,6.17%,0.00%,-33.33%,50.00%,-2.11%,0.00%,-16.67%
2016-12-01,2016-12-31,Morris County,NJ,All Residential,"$375,000.00",-0.66%,"$360,000.00",0.28%,$205.05,1.76%,$212.65,2.51%,549,5.37%,277,-25.94%,295,-29.43%,3,-70.00%,62,-100.00%,96.64%,-0.12%,13.48%,-3.41%,17.02%,-7.47%,13.00%,-0.91%
2016-12-01,2016-12-31,Morris County,NJ,Condo,"$253,000.00",2.22%,"$360,000.00",0.28%,$232.05,-7.48%,$212.65,2.51%,4,-42.86%,6,50.00%,11,-21.43%,17,610.00%,143,-4300.00%,98.43%,0.01%,0.00%,0.00%,16.18%,-16.72%,0.00%,0.00%
2016-12-01,2016-12-31,Morris County,NJ,Multi-Family (2-4 Unit),"$323,000.00",19.63%,"$360,000.00",0.28%,$149.62,15.85%,$212.65,2.51%,11,22.22%,3,-50.00%,4,-63.64%,3,-130.00%,36,-9000.00%,92.58%,1.59%,9.09%,-13.13%,15.38%,-3.22%,0.00%,-33.33%
2016-12-01,2016-12-31,Morris County,NJ,Single Family Residential,"$378,725.00",-1.76%,"$360,000.00",0.28%,$205.63,1.57%,$212.65,2.51%,531,5.57%,258,-27.12%,273,-28.72%,3,-60.00%,62,100.00%,96.71%,-0.13%,13.75%,-3.35%,16.85%,-7.09%,13.18%,-0.95%
2016-12-01,2016-12-31,Morris County,NJ,Townhouse,"$255,000.00",-35.03%,"$360,000.00",0.28%,$147.57,-18.11%,$212.65,2.51%,3,50.00%,10,0.00%,7,-30.00%,15,-1630.00%,48,-24100.00%,99.48%,0.91%,0.00%,0.00%,34.04%,-15.96%,20.00%,20.00%
2017-01-01,2017-01-31,Morris County,NJ,All Residential,"$355,000.00",-5.33%,"$415,000.00",15.28%,$202.88,-1.06%,$221.57,4.19%,413,-24.77%,261,-5.78%,511,73.22%,4,90.00%,69,700.00%,96.86%,0.22%,14.04%,0.56%,20.92%,3.90%,20.31%,7.31%
2017-01-01,2017-01-31,Morris County,NJ,Condo,"$240,000.00",-5.14%,"$415,000.00",15.28%,$225.79,-2.70%,$221.57,4.19%,8,100.00%,5,-16.67%,14,27.27%,7,-970.00%,130,-1300.00%,97.00%,-1.44%,0.00%,0.00%,17.24%,1.06%,0.00%,0.00%
2017-01-01,2017-01-31,Morris County,NJ,Multi-Family (2-4 Unit),"$277,000.00",-14.24%,"$415,000.00",15.28%,$147.30,-1.55%,$221.57,4.19%,7,-36.36%,2,-33.33%,17,325.00%,6,340.00%,54,1800.00%,96.47%,3.88%,28.57%,19.48%,10.42%,-4.97%,0.00%,0.00%
2017-01-01,2017-01-31,Morris County,NJ,Single Family Residential,"$364,000.00",-3.89%,"$415,000.00",15.28%,$205.70,0.03%,$221.57,4.19%,397,-25.24%,249,-3.49%,468,71.43%,3,90.00%,68,600.00%,96.87%,0.15%,14.11%,0.36%,21.00%,4.16%,21.29%,8.11%
2017-01-01,2017-01-31,Morris County,NJ,Townhouse,"$232,000.00",-9.02%,"$415,000.00",15.28%,$170.09,15.26%,$221.57,4.19%,1,-66.67%,5,-50.00%,12,71.43%,39,2330.00%,89,4100.00%,,,0.00%,0.00%,38.46%,4.42%,0.00%,-20.00%
2017-02-01,2017-02-28,Morris County,NJ,All Residential,"$365,000.00",2.82%,"$479,900.00",15.64%,$206.86,1.96%,$223.12,0.70%,351,-15.01%,407,55.94%,742,45.21%,5,90.00%,74,500.00%,96.50%,-0.36%,14.53%,0.49%,18.70%,-2.22%,40.05%,19.74%
2017-02-01,2017-02-28,Morris County,NJ,Condo,"$250,000.00",4.17%,"$479,900.00",15.64%,$238.55,5.65%,$223.12,0.70%,9,12.50%,7,40.00%,21,50.00%,7,-10.00%,121,-900.00%,97.13%,0.13%,0.00%,0.00%,18.46%,1.22%,28.57%,28.57%
2017-02-01,2017-02-28,Morris County,NJ,Multi-Family (2-4 Unit),"$345,000.00",24.55%,"$479,900.00",15.64%,$165.89,12.63%,$223.12,0.70%,5,-28.57%,12,500.00%,9,-47.06%,8,130.00%,59,500.00%,96.75%,0.29%,0.00%,-28.57%,12.20%,1.78%,33.33%,33.33%
